No.;Time;;;;;time 2;time 1;delay;;delay 2;delay 1;jitter
2031;25,689178;25,689178;;;;25,689178;25,689178;0;;0;0;0
2032;25,689178;25,689178;;;;25,689178;25,689178;0;;7,3E-05;0;7,3E-05
2033;25,689178;25,689178;;;;25,689251;25,689178;7,3E-05;;0,005665;7,3E-05;0,005592
2034;25,689251;25,689251;;;;25,694916;25,689251;0,005665;;0;0,005665;-0,005665
2035;25,694916;25,694916;;;;25,694916;25,694916;0;;0;0;0
2036;25,694916;25,694916;;;;25,694916;25,694916;0;;0,002003;0;0,002003
2037;25,694916;25,694916;;;;25,696919;25,694916;0,002003;;0,000105;0,002003;-0,001898
2038;25,696919;25,696919;;;;25,697024;25,696919;0,000105;;0,002829;0,000105;0,002724
2039;25,697024;25,697024;;;;25,699853;25,697024;0,002829;;0;0,002829;-0,002829
2040;25,699853;25,699853;;;;25,699853;25,699853;0;;0;0;0
2041;25,699853;25,699853;;;;25,699853;25,699853;0;;0;0;0
2042;25,699853;25,699853;;;;25,699853;25,699853;0;;0;0;0
2043;25,699853;25,699853;;;;25,699853;25,699853;0;;0;0;0
2044;25,699853;25,699853;;;;25,699853;25,699853;0;;0;0;0
2045;25,699853;25,699853;;;;25,699853;25,699853;0;;0;0;0
2046;25,699853;25,699853;;;;25,699853;25,699853;0;;0;0;0
2047;25,699853;25,699853;;;;25,699853;25,699853;0;;0,000243;0;0,000243
2048;25,699853;25,699853;;;;25,700096;25,699853;0,000243;;8,9E-05;0,000243;-0,000154
2049;25,700096;25,700096;;;;25,700185;25,700096;8,9E-05;;5,5E-05;8,9E-05;-3,4E-05
2050;25,700185;25,700185;;;;25,70024;25,700185;5,5E-05;;0,000825;5,5E-05;0,00077
2051;25,70024;25,70024;;;;25,701065;25,70024;0,000825;;0,003144;0,000825;0,002319
2052;25,701065;25,701065;;;;25,704209;25,701065;0,003144;;0,034198;0,003144;0,031054
2053;25,704209;25,704209;;;;25,738407;25,704209;0,034198;;9,4E-05;0,034198;-0,034104
2054;25,738407;25,738407;;;;25,738501;25,738407;9,4E-05;;0,001472;9,4E-05;0,001378
2055;25,738501;25,738501;;;;25,739973;25,738501;0,001472;;0;0,001472;-0,001472
2056;25,739973;25,739973;;;;25,739973;25,739973;0;;0;0;0
2057;25,739973;25,739973;;;;25,739973;25,739973;0;;6,2E-05;0;6,2E-05
2058;25,739973;25,739973;;;;25,740035;25,739973;6,2E-05;;0,0047;6,2E-05;0,004638
2059;25,740035;25,740035;;;;25,744735;25,740035;0,0047;;0;0,0047;-0,0047
2060;25,744735;25,744735;;;;25,744735;25,744735;0;;0;0;0
2061;25,744735;25,744735;;;;25,744735;25,744735;0;;0;0;0
2062;25,744735;25,744735;;;;25,744735;25,744735;0;;0,000104;0;0,000104
2063;25,744735;25,744735;;;;25,744839;25,744735;0,000104;;0,000992;0,000104;0,000888
2064;25,744839;25,744839;;;;25,745831;25,744839;0,000992;;4,9E-05;0,000992;-0,000943
2065;25,745831;25,745831;;;;25,74588;25,745831;4,9E-05;;0,000863;4,9E-05;0,000814
2066;25,74588;25,74588;;;;25,746743;25,74588;0,000863;;0;0,000863;-0,000863
2067;25,746743;25,746743;;;;25,746743;25,746743;0;;8,2E-05;0;8,2E-05
2068;25,746743;25,746743;;;;25,746825;25,746743;8,2E-05;;0,007551;8,2E-05;0,007469
2069;25,746825;25,746825;;;;25,754376;25,746825;0,007551;;0,002696;0,007551;-0,004855
2070;25,754376;25,754376;;;;25,757072;25,754376;0,002696;;0;0,002696;-0,002696
2071;25,757072;25,757072;;;;25,757072;25,757072;0;;0;0;0
2072;25,757072;25,757072;;;;25,757072;25,757072;0;;0;0;0
2073;25,757072;25,757072;;;;25,757072;25,757072;0;;0;0;0
2074;25,757072;25,757072;;;;25,757072;25,757072;0;;7,9E-05;0;7,9E-05
2075;25,757072;25,757072;;;;25,757151;25,757072;7,9E-05;;0,004441;7,9E-05;0,004362
2076;25,757151;25,757151;;;;25,761592;25,757151;0,004441;;0,000358;0,004441;-0,004083
2077;25,761592;25,761592;;;;25,76195;25,761592;0,000358;;0;0,000358;-0,000358
2078;25,76195;25,76195;;;;25,76195;25,76195;0;;0;0;0
2079;25,76195;25,76195;;;;25,76195;25,76195;0;;0;0;0
2080;25,76195;25,76195;;;;25,76195;25,76195;0;;0;0;0
2081;25,76195;25,76195;;;;25,76195;25,76195;0;;0;0;0
2082;25,76195;25,76195;;;;25,76195;25,76195;0;;0;0;0
2083;25,76195;25,76195;;;;25,76195;25,76195;0;;0,000156;0;0,000156
2084;25,76195;25,76195;;;;25,762106;25,76195;0,000156;;0,003721;0,000156;0,003565
2085;25,762106;25,762106;;;;25,765827;25,762106;0,003721;;0;0,003721;-0,003721
2086;25,765827;25,765827;;;;25,765827;25,765827;0;;0;0;0
2087;25,765827;25,765827;;;;25,765827;25,765827;0;;0,000106;0;0,000106
2088;25,765827;25,765827;;;;25,765933;25,765827;0,000106;;0,003765;0,000106;0,003659
2089;25,765933;25,765933;;;;25,769698;25,765933;0,003765;;7,9E-05;0,003765;-0,003686
2090;25,769698;25,769698;;;;25,769777;25,769698;7,9E-05;;0,001144;7,9E-05;0,001065
2091;25,769777;25,769777;;;;25,770921;25,769777;0,001144;;0,00676;0,001144;0,005616
2092;25,770921;25,770921;;;;25,777681;25,770921;0,00676;;0,000112;0,00676;-0,006648
2093;25,777681;25,777681;;;;25,777793;25,777681;0,000112;;0,002928;0,000112;0,002816
2094;25,777793;25,777793;;;;25,780721;25,777793;0,002928;;0,001149;0,002928;-0,001779
2095;25,780721;25,780721;;;;25,78187;25,780721;0,001149;;0;0,001149;-0,001149
2096;25,78187;25,78187;;;;25,78187;25,78187;0;;4,8E-05;0;4,8E-05
2097;25,78187;25,78187;;;;25,781918;25,78187;4,8E-05;;0,002339;4,8E-05;0,002291
2098;25,781918;25,781918;;;;25,784257;25,781918;0,002339;;6,3E-05;0,002339;-0,002276
2099;25,784257;25,784257;;;;25,78432;25,784257;6,3E-05;;0,001526;6,3E-05;0,001463
2100;25,78432;25,78432;;;;25,785846;25,78432;0,001526;;0;0,001526;-0,001526
2101;25,785846;25,785846;;;;25,785846;25,785846;0;;0;0;0
2102;25,785846;25,785846;;;;25,785846;25,785846;0;;4,9E-05;0;4,9E-05
2103;25,785846;25,785846;;;;25,785895;25,785846;4,9E-05;;0,008466;4,9E-05;0,008417
2104;25,785895;25,785895;;;;25,794361;25,785895;0,008466;;9,1E-05;0,008466;-0,008375
2105;25,794361;25,794361;;;;25,794452;25,794361;9,1E-05;;0,002538;9,1E-05;0,002447
2106;25,794452;25,794452;;;;25,79699;25,794452;0,002538;;0;0,002538;-0,002538
2107;25,79699;25,79699;;;;25,79699;25,79699;0;;9,5E-05;0;9,5E-05
2108;25,79699;25,79699;;;;25,797085;25,79699;9,5E-05;;0,000924;9,5E-05;0,000829
2109;25,797085;25,797085;;;;25,798009;25,797085;0,000924;;7,2E-05;0,000924;-0,000852
2110;25,798009;25,798009;;;;25,798081;25,798009;7,2E-05;;0,000519;7,2E-05;0,000447
2111;25,798081;25,798081;;;;25,7986;25,798081;0,000519;;0,005705;0,000519;0,005186
2112;25,7986;25,7986;;;;25,804305;25,7986;0,005705;;9,5E-05;0,005705;-0,00561
2113;25,804305;25,804305;;;;25,8044;25,804305;9,5E-05;;0,000348;9,5E-05;0,000253
2114;25,8044;25,8044;;;;25,804748;25,8044;0,000348;;0;0,000348;-0,000348
2115;25,804748;25,804748;;;;25,804748;25,804748;0;;5,6E-05;0;5,6E-05
2116;25,804748;25,804748;;;;25,804804;25,804748;5,6E-05;;0,001261;5,6E-05;0,001205
2117;25,804804;25,804804;;;;25,806065;25,804804;0,001261;;0;0,001261;-0,001261
2118;25,806065;25,806065;;;;25,806065;25,806065;0;;0;0;0
2119;25,806065;25,806065;;;;25,806065;25,806065;0;;0;0;0
2120;25,806065;25,806065;;;;25,806065;25,806065;0;;0;0;0
2121;25,806065;25,806065;;;;25,806065;25,806065;0;;0;0;0
2122;25,806065;25,806065;;;;25,806065;25,806065;0;;9E-05;0;9E-05
2123;25,806065;25,806065;;;;25,806155;25,806065;9E-05;;7,4E-05;9E-05;-1,6E-05
2124;25,806155;25,806155;;;;25,806229;25,806155;7,4E-05;;0,007157;7,4E-05;0,007083
2125;25,806229;25,806229;;;;25,813386;25,806229;0,007157;;8,3E-05;0,007157;-0,007074
2126;25,813386;25,813386;;;;25,813469;25,813386;8,3E-05;;0,001571;8,3E-05;0,001488
2127;25,813469;25,813469;;;;25,81504;25,813469;0,001571;;0;0,001571;-0,001571
2128;25,81504;25,81504;;;;25,81504;25,81504;0;;0;0;0
2129;25,81504;25,81504;;;;25,81504;25,81504;0;;8,2E-05;0;8,2E-05
2130;25,81504;25,81504;;;;25,815122;25,81504;8,2E-05;;0,003216;8,2E-05;0,003134
2131;25,815122;25,815122;;;;25,818338;25,815122;0,003216;;0;0,003216;-0,003216
2132;25,818338;25,818338;;;;25,818338;25,818338;0;;6,8E-05;0;6,8E-05
2133;25,818338;25,818338;;;;25,818406;25,818338;6,8E-05;;0,012189;6,8E-05;0,012121
2134;25,818406;25,818406;;;;25,830595;25,818406;0,012189;;0;0,012189;-0,012189
2135;25,830595;25,830595;;;;25,830595;25,830595;0;;9,5E-05;0;9,5E-05
2136;25,830595;25,830595;;;;25,83069;25,830595;9,5E-05;;0,001959;9,5E-05;0,001864
2137;25,83069;25,83069;;;;25,832649;25,83069;0,001959;;6,2E-05;0,001959;-0,001897
2138;25,832649;25,832649;;;;25,832711;25,832649;6,2E-05;;0,003092;6,2E-05;0,00303
2139;25,832711;25,832711;;;;25,835803;25,832711;0,003092;;0;0,003092;-0,003092
2140;25,835803;25,835803;;;;25,835803;25,835803;0;;0;0;0
2141;25,835803;25,835803;;;;25,835803;25,835803;0;;0;0;0
2142;25,835803;25,835803;;;;25,835803;25,835803;0;;0;0;0
2143;25,835803;25,835803;;;;25,835803;25,835803;0;;7,1E-05;0;7,1E-05
2144;25,835803;25,835803;;;;25,835874;25,835803;7,1E-05;;0,001461;7,1E-05;0,00139
2145;25,835874;25,835874;;;;25,837335;25,835874;0,001461;;0,000502;0,001461;-0,000959
2146;25,837335;25,837335;;;;25,837837;25,837335;0,000502;;6E-05;0,000502;-0,000442
2147;25,837837;25,837837;;;;25,837897;25,837837;6E-05;;0,000805;6E-05;0,000745
2148;25,837897;25,837897;;;;25,838702;25,837897;0,000805;;0,012408;0,000805;0,011603
2149;25,838702;25,838702;;;;25,85111;25,838702;0,012408;;9,3E-05;0,012408;-0,012315
2150;25,85111;25,85111;;;;25,851203;25,85111;9,3E-05;;0,000376;9,3E-05;0,000283
2151;25,851203;25,851203;;;;25,851579;25,851203;0,000376;;0;0,000376;-0,000376
2152;25,851579;25,851579;;;;25,851579;25,851579;0;;0;0;0
2153;25,851579;25,851579;;;;25,851579;25,851579;0;;6,4E-05;0;6,4E-05
2154;25,851579;25,851579;;;;25,851643;25,851579;6,4E-05;;0,000185;6,4E-05;0,000121
2155;25,851643;25,851643;;;;25,851828;25,851643;0,000185;;0;0,000185;-0,000185
2156;25,851828;25,851828;;;;25,851828;25,851828;0;;5,2E-05;0;5,2E-05
2157;25,851828;25,851828;;;;25,85188;25,851828;5,2E-05;;0,00083;5,2E-05;0,000778
2158;25,85188;25,85188;;;;25,85271;25,85188;0,00083;;0,035716;0,00083;0,034886
2159;25,85271;25,85271;;;;25,888426;25,85271;0,035716;;0,009486;0,035716;-0,02623
2163;25,888426;25,888426;;;;25,897912;25,888426;0,009486;;0,013005;0,009486;0,003519
2164;25,897912;25,897912;;;;25,910917;25,897912;0,013005;;0,040108;0,013005;0,027103
2165;25,910917;25,910917;;;;25,951025;25,910917;0,040108;;0,000155;0,040108;-0,039953
2169;25,951025;25,951025;;;;25,95118;25,951025;0,000155;;0,002763;0,000155;0,002608
2170;25,95118;25,95118;;;;25,953943;25,95118;0,002763;;0,133738;0,002763;0,130975
2171;25,953943;25,953943;;;;26,087681;25,953943;0,133738;;0,010413;0,133738;-0,123325
2225;26,087681;26,087681;;;;26,098094;26,087681;0,010413;;0,01013;0,010413;-0,000283
2240;26,098094;26,098094;;;;26,108224;26,098094;0,01013;;0;0,01013;-0,01013
2265;26,108224;26,108224;;;;26,108224;26,108224;0;;0;0;0
2266;26,108224;26,108224;;;;26,108224;26,108224;0;;0,05666;0;0,05666
2267;26,108224;26,108224;;;;26,164884;26,108224;0,05666;;0,000231;0,05666;-0,056429
2273;26,164884;26,164884;;;;26,165115;26,164884;0,000231;;0,003204;0,000231;0,002973
2274;26,165115;26,165115;;;;26,168319;26,165115;0,003204;;0,021321;0,003204;0,018117
2275;26,168319;26,168319;;;;26,18964;26,168319;0,021321;;0;0,021321;-0,021321
2282;26,18964;26,18964;;;;26,18964;26,18964;0;;0,000144;0;0,000144
2283;26,18964;26,18964;;;;26,189784;26,18964;0,000144;;0,000564;0,000144;0,00042
2284;26,189784;26,189784;;;;26,190348;26,189784;0,000564;;0,008928;0,000564;0,008364
2285;26,190348;26,190348;;;;26,199276;26,190348;0,008928;;0,027967;0,008928;0,019039
2286;26,199276;26,199276;;;;26,227243;26,199276;0,027967;;0,011404;0,027967;-0,016563
2288;26,227243;26,227243;;;;26,238647;26,227243;0,011404;;0,000124;0,011404;-0,01128
2290;26,238647;26,238647;;;;26,238771;26,238647;0,000124;;0,001392;0,000124;0,001268
2292;26,238771;26,238771;;;;26,240163;26,238771;0,001392;;0,129709;0,001392;0,128317
2294;26,240163;26,240163;;;;26,369872;26,240163;0,129709;;0,085873;0,129709;-0,043836
2340;26,369872;26,369872;;;;26,455745;26,369872;0,085873;;0,001666;0,085873;-0,084207
2356;26,455745;26,455745;;;;26,457411;26,455745;0,001666;;0;0,001666;-0,001666
2357;26,457411;26,457411;;;;26,457411;26,457411;0;;0;0;0
2358;26,457411;26,457411;;;;26,457411;26,457411;0;;0,113933;0;0,113933
2359;26,457411;26,457411;;;;26,571344;26,457411;0,113933;;0,309954;0,113933;0,196021
2389;26,571344;26,571344;;;;26,881298;26,571344;0,309954;;0,044492;0,309954;-0,265462
2435;26,881298;26,881298;;;;26,92579;26,881298;0,044492;;0,120319;0,044492;0,075827
2440;26,92579;26,92579;;;;27,046109;26,92579;0,120319;;0,000115;0,120319;-0,120204
2469;27,046109;27,046109;;;;27,046224;27,046109;0,000115;;0;0,000115;-0,000115
2470;27,046224;27,046224;;;;27,046224;27,046224;0;;0,013906;0;0,013906
2471;27,046224;27,046224;;;;27,06013;27,046224;0,013906;;0;0,013906;-0,013906
2482;27,06013;27,06013;;;;27,06013;27,06013;0;;0,0112;0;0,0112
2483;27,06013;27,06013;;;;27,07133;27,06013;0,0112;;0;0,0112;-0,0112
2495;27,07133;27,07133;;;;27,07133;27,07133;0;;0,0002;0;0,0002
2496;27,07133;27,07133;;;;27,07153;27,07133;0,0002;;0,001499;0,0002;0,001299
2497;27,07153;27,07153;;;;27,073029;27,07153;0,001499;;0,082916;0,001499;0,081417
2500;27,073029;27,073029;;;;27,155945;27,073029;0,082916;;0,001359;0,082916;-0,081557
2551;27,155945;27,155945;;;;27,157304;27,155945;0,001359;;5,9E-05;0,001359;-0,0013
2556;27,157304;27,157304;;;;27,157363;27,157304;5,9E-05;;0,001329;5,9E-05;0,00127
2558;27,157363;27,157363;;;;27,158692;27,157363;0,001329;;0,019687;0,001329;0,018358
2561;27,158692;27,158692;;;;27,178379;27,158692;0,019687;;0,01844;0,019687;-0,001247
2584;27,178379;27,178379;;;;27,196819;27,178379;0,01844;;0;0,01844;-0,01844
2614;27,196819;27,196819;;;;27,196819;27,196819;0;;0,083519;0;0,083519
2615;27,196819;27,196819;;;;27,280338;27,196819;0,083519;;0,000144;0,083519;-0,083375
2646;27,280338;27,280338;;;;27,280482;27,280338;0,000144;;0,000404;0,000144;0,00026
2647;27,280482;27,280482;;;;27,280886;27,280482;0,000404;;0,013988;0,000404;0,013584
2648;27,280886;27,280886;;;;27,294874;27,280886;0,013988;;0,000138;0,013988;-0,01385
2649;27,294874;27,294874;;;;27,295012;27,294874;0,000138;;0,000467;0,000138;0,000329
2650;27,295012;27,295012;;;;27,295479;27,295012;0,000467;;0,17376;0,000467;0,173293
2651;27,295479;27,295479;;;;27,469239;27,295479;0,17376;;0;0,17376;-0,17376
2708;27,469239;27,469239;;;;27,469239;27,469239;0;;0,017205;0;0,017205
2709;27,469239;27,469239;;;;27,486444;27,469239;0,017205;;0;0,017205;-0,017205
2721;27,486444;27,486444;;;;27,486444;27,486444;0;;0,000124;0;0,000124
2722;27,486444;27,486444;;;;27,486568;27,486444;0,000124;;0,008937;0,000124;0,008813
2723;27,486568;27,486568;;;;27,495505;27,486568;0,008937;;0;0,008937;-0,008937
2724;27,495505;27,495505;;;;27,495505;27,495505;0;;0,008341;0;0,008341
2725;27,495505;27,495505;;;;27,503846;27,495505;0,008341;;0,000126;0,008341;-0,008215
2727;27,503846;27,503846;;;;27,503972;27,503846;0,000126;;0,026401;0,000126;0,026275
2728;27,503972;27,503972;;;;27,530373;27,503972;0,026401;;0,018378;0,026401;-0,008023
2731;27,530373;27,530373;;;;27,548751;27,530373;0,018378;;0,016439;0,018378;-0,001939
2736;27,548751;27,548751;;;;27,56519;27,548751;0,016439;;0,007716;0,016439;-0,008723
2743;27,56519;27,56519;;;;27,572906;27,56519;0,007716;;0,000342;0,007716;-0,007374
2745;27,572906;27,572906;;;;27,573248;27,572906;0,000342;;0,037466;0,000342;0,037124
2747;27,573248;27,573248;;;;27,610714;27,573248;0,037466;;0,003599;0,037466;-0,033867
2757;27,610714;27,610714;;;;27,614313;27,610714;0,003599;;0,027247;0,003599;0,023648
2758;27,614313;27,614313;;;;27,64156;27,614313;0,027247;;0,000577;0,027247;-0,02667
2761;27,64156;27,64156;;;;27,642137;27,64156;0,000577;;0,000407;0,000577;-0,00017
2762;27,642137;27,642137;;;;27,642544;27,642137;0,000407;;0,048838;0,000407;0,048431
2763;27,642544;27,642544;;;;27,691382;27,642544;0,048838;;0;0,048838;-0,048838
2768;27,691382;27,691382;;;;27,691382;27,691382;0;;0,001625;0;0,001625
2769;27,691382;27,691382;;;;27,693007;27,691382;0,001625;;0,000969;0,001625;-0,000656
2770;27,693007;27,693007;;;;27,693976;27,693007;0,000969;;0,028148;0,000969;0,027179
2771;27,693976;27,693976;;;;27,722124;27,693976;0,028148;;0,042127;0,028148;0,013979
2772;27,722124;27,722124;;;;27,764251;27,722124;0,042127;;0;0,042127;-0,042127
2787;27,764251;27,764251;;;;27,764251;27,764251;0;;0,000167;0;0,000167
2788;27,764251;27,764251;;;;27,764418;27,764251;0,000167;;0,000345;0,000167;0,000178
2789;27,764418;27,764418;;;;27,764763;27,764418;0,000345;;0;0,000345;-0,000345
2790;27,764763;27,764763;;;;27,764763;27,764763;0;;0;0;0
2793;27,764763;27,764763;;;;27,764763;27,764763;0;;9,9E-05;0;9,9E-05
2794;27,764763;27,764763;;;;27,764862;27,764763;9,9E-05;;0,007522;9,9E-05;0,007423
2795;27,764862;27,764862;;;;27,772384;27,764862;0,007522;;0,008359;0,007522;0,000837
2797;27,772384;27,772384;;;;27,780743;27,772384;0,008359;;9E-05;0,008359;-0,008269
2798;27,780743;27,780743;;;;27,780833;27,780743;9E-05;;0,000348;9E-05;0,000258
2799;27,780833;27,780833;;;;27,781181;27,780833;0,000348;;0;0,000348;-0,000348
2802;27,781181;27,781181;;;;27,781181;27,781181;0;;0;0;0
2803;27,781181;27,781181;;;;27,781181;27,781181;0;;0,000173;0;0,000173
2809;27,781181;27,781181;;;;27,781354;27,781181;0,000173;;0,001281;0,000173;0,001108
2810;27,781354;27,781354;;;;27,782635;27,781354;0,001281;;8,1E-05;0,001281;-0,0012
2811;27,782635;27,782635;;;;27,782716;27,782635;8,1E-05;;0,005573;8,1E-05;0,005492
2812;27,782716;27,782716;;;;27,788289;27,782716;0,005573;;0,006379;0,005573;0,000806
2817;27,788289;27,788289;;;;27,794668;27,788289;0,006379;;0,033636;0,006379;0,027257
2826;27,794668;27,794668;;;;27,828304;27,794668;0,033636;;0,000129;0,033636;-0,033507
2867;27,828304;27,828304;;;;27,828433;27,828304;0,000129;;0,001671;0,000129;0,001542
2868;27,828433;27,828433;;;;27,830104;27,828433;0,001671;;0,000102;0,001671;-0,001569
2870;27,830104;27,830104;;;;27,830206;27,830104;0,000102;;0,002435;0,000102;0,002333
2871;27,830206;27,830206;;;;27,832641;27,830206;0,002435;;0;0,002435;-0,002435
2872;27,832641;27,832641;;;;27,832641;27,832641;0;;9,2E-05;0;9,2E-05
2873;27,832641;27,832641;;;;27,832733;27,832641;9,2E-05;;0,000259;9,2E-05;0,000167
2874;27,832733;27,832733;;;;27,832992;27,832733;0,000259;;9,2E-05;0,000259;-0,000167
2875;27,832992;27,832992;;;;27,833084;27,832992;9,2E-05;;0,008815;9,2E-05;0,008723
2877;27,833084;27,833084;;;;27,841899;27,833084;0,008815;;0,000118;0,008815;-0,008697
2886;27,841899;27,841899;;;;27,842017;27,841899;0,000118;;0,000267;0,000118;0,000149
2887;27,842017;27,842017;;;;27,842284;27,842017;0,000267;;5,3E-05;0,000267;-0,000214
2888;27,842284;27,842284;;;;27,842337;27,842284;5,3E-05;;0,001752;5,3E-05;0,001699
2889;27,842337;27,842337;;;;27,844089;27,842337;0,001752;;0,000175;0,001752;-0,001577
2891;27,844089;27,844089;;;;27,844264;27,844089;0,000175;;0,00039;0,000175;0,000215
2892;27,844264;27,844264;;;;27,844654;27,844264;0,00039;;0,00088;0,00039;0,00049
2893;27,844654;27,844654;;;;27,845534;27,844654;0,00088;;0;0,00088;-0,00088
2894;27,845534;27,845534;;;;27,845534;27,845534;0;;9,6E-05;0;9,6E-05
2895;27,845534;27,845534;;;;27,84563;27,845534;9,6E-05;;0,000479;9,6E-05;0,000383
2896;27,84563;27,84563;;;;27,846109;27,84563;0,000479;;0,283566;0,000479;0,283087
2897;27,846109;27,846109;;;;28,129675;27,846109;0,283566;;0,05834;0,283566;-0,225226
2961;28,129675;28,129675;;;;28,188015;28,129675;0,05834;;0,013467;0,05834;-0,044873
2966;28,188015;28,188015;;;;28,201482;28,188015;0,013467;;0,017706;0,013467;0,004239
2968;28,201482;28,201482;;;;28,219188;28,201482;0,017706;;0,008498;0,017706;-0,009208
2969;28,219188;28,219188;;;;28,227686;28,219188;0,008498;;0,0007;0,008498;-0,007798
2970;28,227686;28,227686;;;;28,228386;28,227686;0,0007;;0,212311;0,0007;0,211611
2971;28,228386;28,228386;;;;28,440697;28,228386;0,212311;;0,150598;0,212311;-0,061713
2977;28,440697;28,440697;;;;28,591295;28,440697;0,150598;;0,088545;0,150598;-0,062053
2985;28,591295;28,591295;;;;28,67984;28,591295;0,088545;;0,220445;0,088545;0,1319
3011;28,67984;28,67984;;;;28,900285;28,67984;0,220445;;0,000221;0,220445;-0,220224
3138;28,900285;28,900285;;;;28,900506;28,900285;0,000221;;0,00075;0,000221;0,000529
3140;28,900506;28,900506;;;;28,901256;28,900506;0,00075;;0,00015;0,00075;-0,0006
3141;28,901256;28,901256;;;;28,901406;28,901256;0,00015;;0;0,00015;-0,00015
3143;28,901406;28,901406;;;;28,901406;28,901406;0;;0;0;0
3144;28,901406;28,901406;;;;28,901406;28,901406;0;;0,000242;0;0,000242
3145;28,901406;28,901406;;;;28,901648;28,901406;0,000242;;7,4E-05;0,000242;-0,000168
3146;28,901648;28,901648;;;;28,901722;28,901648;7,4E-05;;0,003534;7,4E-05;0,00346
3147;28,901722;28,901722;;;;28,905256;28,901722;0,003534;;0,009185;0,003534;0,005651
3154;28,905256;28,905256;;;;28,914441;28,905256;0,009185;;0;0,009185;-0,009185
3163;28,914441;28,914441;;;;28,914441;28,914441;0;;0;0;0
3164;28,914441;28,914441;;;;28,914441;28,914441;0;;0,000337;0;0,000337
3168;28,914441;28,914441;;;;28,914778;28,914441;0,000337;;9,1E-05;0,000337;-0,000246
3170;28,914778;28,914778;;;;28,914869;28,914778;9,1E-05;;0,000166;9,1E-05;7,5E-05
3171;28,914869;28,914869;;;;28,915035;28,914869;0,000166;;0,001948;0,000166;0,001782
